time (Julian Date),tsi_1au (W/m^2),instrument_accuracy_1au (W/m^2),instrument_precision_1au (W/m^2),solar_standard_deviation_1au (W/m^2),measurement_uncertainty_1au (W/m^2),tsi_true_earth (W/m^2),instrument_accuracy_true_earth (W/m^2),instrument_precision_true_earth (W/m^2),solar_standard_deviation_true_earth (W/m^2),measurement_uncertainty_true_earth (W/m^2),avg_measurement_date (Julian Date),std_dev_measurement_date (days)
2453415.0,1360.6043,0.477,0.0068,0.04958,0.4796,1395.3418,0.4892,0.0068,0.164,0.516,2453414.998825,0.2937
2453416.0,1360.6487,0.477,0.0068,0.0527,0.4799,1394.8613,0.489,0.0068,0.1404,0.5088,2453415.98935,0.2924
2453417.0,1360.674,0.4771,0.0068,0.0604,0.4809,1394.3145,0.4888,0.0068,0.1452,0.5099,2453417.049214,0.2679
2453418.0,1360.694,0.4771,0.0068,0.05579,0.4803,1393.7874,0.4887,0.0068,0.1926,0.5252,2453418.044146,0.2876
2453419.0,1360.6415,0.477,0.0068,0.0487,0.4795,1393.2466,0.4885,0.0068,0.1361,0.5071,2453418.914186,0.2311
2453420.0,1360.7199,0.4771,0.0068,0.07641,0.4831,1392.6956,0.4883,0.0068,0.1155,0.5018,2453420.021226,0.268
2453421.0,1360.8457,0.4771,0.0068,0.04925,0.4796,1392.2653,0.4881,0.0068,0.163,0.5146,2453420.981956,0.2913
2453422.0,1360.898,0.4771,0.0068,0.05116,0.4799,1391.7146,0.4879,0.0068,0.1697,0.5166,2453422.001208,0.2924
2453423.0,1360.9272,0.4771,0.0068,0.05008,0.4798,1391.1424,0.4877,0.0068,0.1607,0.5135,2453422.996953,0.3012
2453424.0,1361.0073,0.4772,0.0068,0.05096,0.4799,1390.5555,0.4875,0.0068,0.1523,0.5108,2453424.081519,0.2464
2453425.0,1360.969,0.4772,0.0068,0.05372,0.4802,1389.9443,0.4873,0.0068,0.2079,0.5298,2453424.991512,0.2814
2453426.0,1360.9414,0.4771,0.0068,0.04722,0.4795,1389.2844,0.4871,0.0068,0.2016,0.5272,2453425.978917,0.2865
2453427.0,1360.9255,0.4771,0.0068,0.04771,0.4795,1388.6056,0.4868,0.0068,0.2077,0.5293,2453426.996065,0.2911
2453428.0,1360.8818,0.4771,0.0068,0.04678,0.4794,1387.8885,0.4866,0.0068,0.2201,0.5341,2453428.010333,0.3016
2453429.0,1360.8245,0.4771,0.0068,0.06127,0.481,1387.1552,0.4863,0.0068,0.2219,0.5346,2453429.011823,0.296
2453430.0,1360.7632,0.4771,0.0068,0.05169,0.4799,1386.4038,0.4861,0.0068,0.2321,0.5387,2453430.018627,0.302
2453431.0,1360.7153,0.4771,0.0068,0.05764,0.4805,1385.6338,0.4858,0.0068,0.1952,0.5236,2453431.057617,0.2587
2453432.0,1360.7044,0.4771,0.0068,0.05533,0.4803,1384.9559,0.4856,0.0068,0.2208,0.5334,2453432.006293,0.2867
2453433.0,1360.7398,0.4771,0.0068,0.05376,0.4801,1384.2879,0.4853,0.0068,0.2034,0.5262,2453432.997289,0.2905
2453434.0,1360.7974,0.4771,0.0068,0.05249,0.48,1383.6177,0.4851,0.0068,0.224,0.5343,2453434.013411,0.3093
2453435.0,1360.8402,0.4771,0.0068,0.04896,0.4796,1382.942,0.4849,0.0068,0.2088,0.5279,2453435.00867,0.2896
2453436.0,1360.8971,0.4771,0.0068,0.05247,0.48,1382.2492,0.4846,0.0068,0.1995,0.5241,2453436.041021,0.2985
2453437.0,1360.9538,0.4772,0.0068,0.05486,0.4803,1381.6134,0.4844,0.0068,0.2093,0.5277,2453436.990522,0.2977
2453438.0,1360.9941,0.4772,0.0068,0.05813,0.4807,1380.8812,0.4841,0.0068,0.2207,0.5321,2453438.046005,0.2778
2453439.0,1360.9411,0.4771,0.0068,0.04611,0.4794,1380.1228,0.4839,0.0068,0.2192,0.5312,2453439.006054,0.2929
2453440.0,1360.9209,0.4771,0.0068,0.05358,0.4801,1379.3732,0.4836,0.0068,0.264,0.551,2453439.998483,0.333
2453441.0,1360.7977,0.4771,0.0068,0.06505,0.4815,1378.5075,0.4833,0.0068,0.2524,0.5452,2453441.006258,0.2865
2453442.0,1360.6717,0.4771,0.0068,0.07553,0.483,1377.6561,0.483,0.0068,0.2735,0.5551,2453441.989996,0.2857
2453443.0,1360.5865,0.477,0.0068,0.05083,0.4797,1376.8334,0.4827,0.0068,0.2366,0.5376,2453442.989786,0.2926
2453444.0,1360.6045,0.477,0.0068,0.05328,0.48,1376.1062,0.4825,0.0068,0.203,0.5234,2453444.000275,0.2922
2453445.0,1360.6727,0.4771,0.0068,0.05387,0.4801,1375.3831,0.4822,0.0068,0.177,0.5137,2453445.07147,0.2576
2453446.0,1360.7471,0.4771,0.0068,0.04749,0.4794,1374.755,0.482,0.0068,0.1798,0.5144,2453446.01961,0.2647
2453447.0,1360.8206,0.4771,0.0068,0.05335,0.4801,1374.1099,0.4818,0.0068,0.1852,0.5161,2453446.986383,0.2834
2453448.0,1360.8877,0.4771,0.0068,0.05264,0.48,1373.4233,0.4815,0.0068,0.2136,0.5268,2453447.996093,0.2921
2453449.0,1360.9241,0.4771,0.0068,0.04844,0.4796,1372.7009,0.4813,0.0068,0.2251,0.5313,2453449.007425,0.2926
2453450.0,1360.9496,0.4771,0.0068,0.05157,0.4799,1371.9723,0.481,0.0068,0.1997,0.5208,2453450.007254,0.2912
2453451.0,1360.9645,0.4772,0.0068,0.04836,0.4796,1371.2218,0.4808,0.0068,0.2221,0.5296,2453451.016296,0.2881
2453452.0,1360.8976,0.4771,0.0068,0.05307,0.4801,1370.361,0.4804,0.0068,0.2284,0.532,2453452.055915,0.2524
2453453.0,1360.8646,0.4771,0.0068,0.04817,0.4795,1369.6218,0.4802,0.0068,0.2365,0.5353,2453452.975481,0.2892
2453454.0,1360.7825,0.4771,0.0068,0.06306,0.4812,1368.7533,0.4799,0.0068,0.2607,0.5461,2453453.992914,0.2916
2453455.0,1360.7385,0.4772,0.0068,0.05479,0.4803,1367.912,0.4797,0.0068,0.2276,0.531,2453455.018236,0.2964
2453456.0,1360.806,0.4772,0.0068,0.04699,0.4795,1367.2098,0.4795,0.0068,0.2386,0.5355,2453456.002491,0.2865
2453457.0,1360.793,0.4772,0.0068,0.05032,0.4799,1366.4053,0.4792,0.0068,0.2198,0.5272,2453457.008074,0.2864
2453458.0,1360.8057,0.4772,0.0068,0.05377,0.4803,1365.6413,0.4789,0.0068,0.2333,0.5327,2453457.989543,0.285
2453459.0,1360.8244,0.4772,0.0068,0.04896,0.4797,1364.816,0.4786,0.0068,0.2178,0.5259,2453459.051005,0.2712
2453460.0,1360.8055,0.4772,0.0068,0.04879,0.4797,1364.0197,0.4784,0.0068,0.2526,0.541,2453460.024631,0.2873
2453461.0,1360.7795,0.4772,0.0068,0.04379,0.4792,1363.2123,0.4781,0.0068,0.2479,0.5385,2453461.000559,0.2945
2453462.0,1360.793,0.4772,0.0068,0.04817,0.4797,1362.4325,0.4778,0.0068,0.2318,0.5311,2453461.990001,0.2871
2453463.0,1360.7903,0.4772,0.0068,0.05527,0.4804,1361.6202,0.4775,0.0068,0.2345,0.532,2453462.999742,0.2889
2453464.0,1360.8293,0.4772,0.0068,0.05713,0.4807,1360.8371,0.4772,0.0068,0.2129,0.5226,2453464.026479,0.2873
2453465.0,1360.8024,0.4772,0.0068,0.04742,0.4796,1360.0413,0.477,0.0068,0.2392,0.5336,2453464.989585,0.2927
2453466.0,1360.9135,0.4773,0.0068,0.06209,0.4813,1359.297,0.4767,0.0068,0.1767,0.5084,2453466.06549,0.2592
2453467.0,1361.0617,0.4773,0.0068,0.06587,0.4818,1358.6994,0.4765,0.0068,0.2088,0.5202,2453467.008462,0.289
2453468.0,1361.1009,0.4773,0.0068,0.0528,0.4802,1358.0004,0.4763,0.0068,0.227,0.5276,2453467.947504,0.2562
2453469.0,1361.0767,0.4773,0.0068,0.046,0.4795,1357.1291,0.4759,0.0068,0.201,0.5166,2453469.033321,0.2414
2453470.0,1361.0652,0.4773,0.0068,0.04272,0.4792,1356.3793,0.4757,0.0068,0.2408,0.5332,2453469.987174,0.2954
2453471.0,1361.0748,0.4773,0.0068,0.048,0.4797,1355.614,0.4754,0.0068,0.2272,0.5269,2453470.995939,0.2976
2453472.0,1361.0204,0.4773,0.0068,0.04822,0.4797,1354.7887,0.4751,0.0068,0.2408,0.5327,2453472.007576,0.2875
2453473.0,1361.0135,0.4773,0.0068,0.04599,0.4795,1353.9957,0.4748,0.0068,0.1906,0.5117,2453473.047114,0.2647
2453474.0,1361.038,0.4773,0.0068,0.04996,0.4799,1353.2919,0.4746,0.0068,0.2129,0.5201,2453474.016804,0.2786
2453475.0,1361.0049,0.4773,0.0068,0.05316,0.4803,1352.6267,0.4744,0.0068,0.1845,0.509,2453474.863909,0.2246
2453476.0,1360.9775,0.4773,0.0068,0.04862,0.4798,1351.7373,0.4741,0.0068,0.2431,0.5328,2453476.026633,0.3085
2453477.0,1360.9443,0.4773,0.0068,0.04799,0.4797,1351.0066,0.4738,0.0068,0.2274,0.5255,2453476.973052,0.2971
2453478.0,1360.9221,0.4773,0.0068,0.05252,0.4802,1350.2186,0.4735,0.0068,0.2364,0.5293,2453478.017356,0.289
2453479.0,1360.851,0.4773,0.0068,0.05096,0.48,1349.4195,0.4732,0.0068,0.2321,0.5271,2453479.015424,0.283
2453480.0,1360.8074,0.4772,0.0068,0.05155,0.48,1348.6324,0.473,0.0068,0.2009,0.5139,2453480.038712,0.2639
2453481.0,1360.8175,0.4772,0.0068,0.04638,0.4795,1347.9518,0.4727,0.0068,0.2047,0.5151,2453480.991939,0.2934
2453482.0,1360.8472,0.4772,0.0068,0.0506,0.4799,1347.2514,0.4725,0.0068,0.2162,0.5196,2453482.002051,0.2892
2453483.0,1360.814,0.4772,0.0068,0.05466,0.4804,1346.4937,0.4722,0.0068,0.218,0.5201,2453483.008062,0.2859
2453484.0,1360.8216,0.4772,0.0068,0.04874,0.4797,1345.7859,0.472,0.0068,0.1999,0.5126,2453484.002878,0.288
2453485.0,1360.7732,0.4772,0.0068,0.05402,0.4803,1345.0304,0.4717,0.0068,0.2349,0.5269,2453484.989157,0.284
2453486.0,1360.7464,0.4772,0.0068,0.05059,0.4799,1344.2883,0.4714,0.0068,0.2067,0.5148,2453485.988543,0.292
2453487.0,1360.7078,0.4772,0.0068,0.06884,0.4821,1343.4776,0.4712,0.0068,0.229,0.5239,2453487.070273,0.2527
2453488.0,1360.4979,0.4771,0.0068,0.107,0.489,1342.5788,0.4708,0.0068,0.2976,0.557,2453488.041967,0.2799
2453489.0,1360.1313,0.477,0.0068,0.08897,0.4852,1341.5243,0.4705,0.0068,0.2784,0.5467,2453489.019108,0.284
2453490.0,1359.9349,0.4769,0.0068,0.07158,0.4823,1340.6423,0.4702,0.0068,0.2558,0.5352,2453489.995289,0.2843
2453491.0,1359.7881,0.4769,0.0068,0.05494,0.48,1339.8054,0.4699,0.0068,0.2265,0.5216,2453490.983496,0.2878
2453492.0,1359.8191,0.4769,0.0068,0.07145,0.4822,1339.1432,0.4696,0.0068,0.1627,0.497,2453491.980495,0.3001
2453493.0,1360.1064,0.477,0.0068,0.1386,0.4967,1338.7395,0.4695,0.0068,0.09269,0.4786,2453492.978547,0.302
2453494.0,1360.5179,0.4771,0.0068,0.09668,0.4868,1338.3987,0.4694,0.0068,0.1055,0.4811,2453494.075278,0.2554
2453495.0,1360.7762,0.4772,0.0068,0.06375,0.4815,1338.0221,0.4692,0.0068,0.161,0.4961,2453495.015432,0.2983
2453496.0,1360.882,0.4773,0.0068,0.05635,0.4806,1337.4861,0.4691,0.0068,0.1908,0.5064,2453495.983032,0.3295
2453497.0,1360.9999,0.4773,0.0068,0.07357,0.4829,1336.9481,0.4689,0.0068,0.1497,0.4922,2453496.986719,0.2912
2453498.0,1360.9993,0.4773,0.0068,0.05538,0.4805,1336.2995,0.4686,0.0068,0.2178,0.5168,2453497.99893,0.2916
2453499.0,1360.8838,0.4773,0.0068,0.05444,0.4804,1335.551,0.4684,0.0068,0.2159,0.5157,2453499.008874,0.2932
2453500.0,1360.6888,0.4772,0.0068,0.05772,0.4807,1334.7391,0.4681,0.0068,0.2057,0.5113,2453500.014142,0.288
2453501.0,1360.5461,0.4771,0.0068,0.064,0.4814,1333.9594,0.4678,0.0068,0.1981,0.508,2453501.070595,0.2502
2453502.0,1360.3908,0.4771,0.0068,0.06312,0.4812,1333.2428,0.4676,0.0068,0.2066,0.5112,2453502.020531,0.2805
2453503.0,1360.4394,0.4771,0.0068,0.04638,0.4794,1332.7296,0.4674,0.0068,0.1694,0.4971,2453502.981253,0.2956
2453504.0,1360.5304,0.4771,0.0068,0.05146,0.4799,1332.228,0.4672,0.0068,0.1619,0.4945,2453504.011901,0.2885
2453505.0,1360.5603,0.4771,0.0068,0.04378,0.4792,1331.6991,0.467,0.0068,0.1525,0.4913,2453505.003602,0.2852
2453506.0,1360.5308,0.4771,0.0068,0.05109,0.4799,1331.1218,0.4668,0.0068,0.1801,0.5004,2453505.995449,0.288
2453507.0,1360.554,0.4771,0.0068,0.06376,0.4814,1330.6078,0.4666,0.0068,0.1423,0.4878,2453506.982368,0.2859
2453508.0,1360.6887,0.4772,0.0068,0.06703,0.4819,1330.1711,0.4665,0.0068,0.1188,0.4814,2453508.045449,0.2743
2453509.0,1360.8162,0.4772,0.0068,0.0557,0.4805,1329.7944,0.4664,0.0068,0.1418,0.4875,2453508.998001,0.2928
2453510.0,1360.8592,0.4773,0.0068,0.04484,0.4794,1329.3098,0.4662,0.0068,0.1434,0.4877,2453510.01361,0.2919
2453511.0,1360.859,0.4773,0.0068,0.04918,0.4798,1328.8005,0.466,0.0068,0.1621,0.4934,2453511.009375,0.2864
2453512.0,1360.8626,0.4773,0.0068,0.05957,0.481,1328.3021,0.4658,0.0068,0.1549,0.4909,2453512.004383,0.2814
2453513.0,1360.9236,0.4773,0.0068,0.05342,0.4803,1327.873,0.4657,0.0068,0.1362,0.4852,2453512.98524,0.2874
2453514.0,1360.9587,0.4773,0.0068,0.04493,0.4794,1327.4186,0.4655,0.0068,0.1517,0.4896,2453513.978293,0.292
2453515.0,1360.9162,0.4774,0.0068,0.0514,0.4802,1326.8655,0.4655,0.0068,0.1602,0.4923,2453515.030897,0.2654
2453516.0,1360.8411,0.4774,0.0068,0.05624,0.4807,1326.3002,0.4653,0.0068,0.1636,0.4932,2453516.056447,0.2873
2453517.0,1360.7542,0.4774,0.0068,0.0669,0.482,1325.77,0.4651,0.0068,0.1876,0.5015,2453516.997309,0.2887
2453518.0,1360.5976,0.4773,0.0068,0.05689,0.4807,1325.153,0.4649,0.0068,0.1742,0.4964,2453517.992657,0.2867
2453519.0,1360.6232,0.4773,0.0068,0.08432,0.4847,1324.7182,0.4647,0.0068,0.08212,0.4719,2453518.994123,0.2899
2453520.0,1360.851,0.4774,0.0068,0.07719,0.4836,1324.4875,0.4646,0.0068,0.09369,0.474,2453519.998811,0.297
2453521.0,1361.0768,0.4775,0.0068,0.08365,0.4847,1324.2606,0.4646,0.0068,0.08021,0.4714,2453521.012583,0.293
2453522.0,1361.2646,0.4775,0.0068,0.05626,0.4808,1323.9867,0.4645,0.0068,0.08465,0.4721,2453522.075249,0.247
2453523.0,1361.263,0.4775,0.0068,0.05385,0.4806,1323.5974,0.4643,0.0068,0.1479,0.4873,2453523.003324,0.2874
2453524.0,1361.1329,0.4775,0.0068,0.06955,0.4825,1323.0837,0.4641,0.0068,0.1626,0.4918,2453523.956232,0.2648
2453525.0,1360.9084,0.4774,0.0068,0.07368,0.4831,1322.4194,0.4639,0.0068,0.1541,0.4888,2453525.09347,0.246
2453526.0,1360.8231,0.4774,0.0068,0.04824,0.4798,1321.9907,0.4638,0.0068,0.1267,0.4807,2453526.008647,0.2896
2453527.0,1360.7991,0.4774,0.0068,0.06181,0.4814,1321.6109,0.4636,0.0068,0.1391,0.484,2453526.986552,0.291
2453528.0,1360.7061,0.4773,0.0068,0.05892,0.481,1321.1728,0.4635,0.0068,0.1359,0.483,2453527.97945,0.2842
2453529.0,1360.5903,0.4773,0.0068,0.07037,0.4825,1320.7001,0.4633,0.0068,0.1429,0.4848,2453529.054773,0.2748
2453530.0,1360.3418,0.4772,0.0068,0.09884,0.4873,1320.1447,0.4631,0.0068,0.1817,0.4975,2453530.037179,0.2973
2453531.0,1360.1354,0.4771,0.0068,0.08473,0.4846,1319.6893,0.4629,0.0068,0.1434,0.4846,2453530.868075,0.23
2453532.0,1360.0643,0.4771,0.0068,0.05043,0.4798,1319.2803,0.4628,0.0068,0.0986,0.4732,2453532.032167,0.2992
2453533.0,1360.0752,0.4771,0.0068,0.06066,0.481,1319.0229,0.4627,0.0068,0.06566,0.4673,2453532.998211,0.2929
2453534.0,1360.2164,0.4772,0.0068,0.0705,0.4823,1318.9002,0.4627,0.0068,0.05323,0.4657,2453533.980788,0.2883
2453535.0,1360.4048,0.4772,0.0068,0.06237,0.4813,1318.8367,0.4626,0.0068,0.05191,0.4656,2453534.961117,0.2903
2453536.0,1360.552,0.4773,0.0068,0.05956,0.481,1318.7178,0.4626,0.0068,0.0548,0.4658,2453536.060046,0.264
2453537.0,1360.5388,0.4773,0.0068,0.06391,0.4815,1318.4903,0.4625,0.0068,0.1152,0.4767,2453537.012947,0.2846
2453538.0,1360.4467,0.4772,0.0068,0.04533,0.4794,1318.1879,0.4624,0.0068,0.08349,0.4699,2453538.007856,0.2907
2453539.0,1360.4235,0.4772,0.0068,0.05164,0.48,1317.9614,0.4623,0.0068,0.08081,0.4694,2453539.011602,0.2805
2453540.0,1360.4633,0.4773,0.0068,0.07707,0.4834,1317.8126,0.4623,0.0068,0.0515,0.4651,2453539.981998,0.3034
2453541.0,1360.6348,0.4773,0.0068,0.07196,0.4827,1317.792,0.4623,0.0068,0.04627,0.4646,2453540.998704,0.2904
2453542.0,1360.7428,0.4773,0.0068,0.05572,0.4806,1317.7209,0.4623,0.0068,0.0755,0.4684,2453542.005151,0.3026
2453543.0,1360.7952,0.4774,0.0068,0.05468,0.4805,1317.5939,0.4622,0.0068,0.05585,0.4656,2453543.076434,0.2464
2453544.0,1360.8563,0.4774,0.0068,0.05531,0.4806,1317.504,0.4622,0.0068,0.07426,0.4681,2453544.021742,0.273
2453545.0,1360.8541,0.4774,0.0068,0.04629,0.4796,1317.3564,0.4621,0.0068,0.05689,0.4656,2453544.992598,0.2845
2453546.0,1360.9021,0.4774,0.0068,0.05926,0.4811,1317.2599,0.4621,0.0068,0.06,0.466,2453546.001577,0.2996
2453547.0,1360.9483,0.4774,0.0068,0.05521,0.4806,1317.1721,0.4621,0.0068,0.04575,0.4643,2453546.998437,0.2916
2453548.0,1361.078,0.4775,0.0068,0.05003,0.4801,1317.1716,0.4621,0.0068,0.04521,0.4643,2453548.020277,0.2985
2453549.0,1361.1242,0.4775,0.0068,0.05115,0.4802,1317.1044,0.462,0.0068,0.06154,0.4661,2453549.011016,0.2868
2453550.0,1361.1493,0.4775,0.0068,0.04893,0.48,1317.0228,0.462,0.0068,0.0465,0.4643,2453550.05345,0.2555
2453551.0,1361.1675,0.4775,0.0068,0.0549,0.4806,1316.9565,0.462,0.0068,0.06016,0.4659,2453550.993806,0.2941
2453552.0,1360.978,0.4774,0.0068,0.0985,0.4875,1316.6975,0.4619,0.0068,0.1155,0.4761,2453551.980386,0.3373
2453553.0,1360.7266,0.4773,0.0068,0.09415,0.4865,1316.3895,0.4618,0.0068,0.1056,0.4737,2453553.003824,0.2938
2453554.0,1360.4539,0.4772,0.0068,0.1008,0.4878,1316.077,0.4617,0.0068,0.1079,0.4741,2453554.009279,0.2873
2453555.0,1360.3021,0.4772,0.0068,0.06571,0.4817,1315.8969,0.4616,0.0068,0.06898,0.4667,2453554.99027,0.2851
2453556.0,1360.3799,0.4772,0.0068,0.06023,0.481,1315.9535,0.4616,0.0068,0.05649,0.4651,2453555.990828,0.2852
2453557.0,1360.4143,0.4772,0.0068,0.04497,0.4793,1315.9837,0.4616,0.0068,0.04383,0.4637,2453557.04664,0.2727
2453558.0,1360.3329,0.4772,0.0068,0.07127,0.4825,1315.9179,0.4616,0.0068,0.06547,0.4662,2453558.032744,0.2813
2453559.0,1360.3173,0.4772,0.0068,0.05539,0.4804,1315.9302,0.4616,0.0068,0.05838,0.4653,2453558.999655,0.2852
2453560.0,1360.5106,0.4773,0.0068,0.07897,0.4838,1316.1613,0.4617,0.0068,0.08855,0.4701,2453560.00878,0.2873
2453561.0,1360.6684,0.4773,0.0068,0.0593,0.481,1316.3718,0.4618,0.0068,0.06692,0.4666,2453560.989625,0.281
2453562.0,1360.7003,0.4773,0.0068,0.05084,0.48,1316.4764,0.4618,0.0068,0.05195,0.4647,2453561.987626,0.2911
2453563.0,1360.6793,0.4773,0.0068,0.048,0.4797,1316.5457,0.4618,0.0068,0.0602,0.4658,2453562.997956,0.2913
2453564.0,1360.7286,0.4773,0.0068,0.05499,0.4805,1316.705,0.4619,0.0068,0.06807,0.4669,2453564.077797,0.2525
2453565.0,1360.8045,0.4774,0.0068,0.04896,0.4799,1316.8879,0.462,0.0068,0.06504,0.4665,2453565.009515,0.3045
2453566.0,1360.8474,0.4774,0.0068,0.04462,0.4795,1317.0699,0.462,0.0068,0.05586,0.4654,2453566.087597,0.2809
2453567.0,1360.8346,0.4774,0.0068,0.04372,0.4794,1317.1802,0.4621,0.0068,0.06511,0.4666,2453566.948066,0.2942
2453568.0,1360.8446,0.4774,0.0068,0.05115,0.4801,1317.354,0.4621,0.0068,0.0612,0.4662,2453568.016741,0.3033
2453569.0,1360.817,0.4774,0.0068,0.05616,0.4807,1317.4879,0.4622,0.0068,0.05445,0.4654,2453568.991939,0.291
2453570.0,1360.7448,0.4775,0.0068,0.05219,0.4803,1317.5926,0.4623,0.0068,0.06625,0.4671,2453569.992083,0.2931
2453571.0,1360.743,0.4775,0.0068,0.04818,0.4799,1317.7873,0.4624,0.0068,0.06557,0.467,2453571.060433,0.2603
2453572.0,1360.7285,0.4775,0.0068,0.05399,0.4805,1317.9598,0.4625,0.0068,0.07267,0.4681,2453572.02882,0.2764
2453573.0,1360.8124,0.4775,0.0068,0.05833,0.4811,1318.2332,0.4626,0.0068,0.0972,0.4727,2453572.98803,0.2846
2453574.0,1360.8695,0.4775,0.0068,0.05553,0.4807,1318.4981,0.4627,0.0068,0.1029,0.474,2453573.995773,0.3001
2453575.0,1360.9376,0.4776,0.0068,0.05161,0.4803,1318.7813,0.4628,0.0068,0.0934,0.4721,2453575.00118,0.3045
2453576.0,1360.9497,0.4776,0.0068,0.04941,0.4801,1319.0171,0.4628,0.0068,0.07645,0.4691,2453576.001433,0.284
2453577.0,1360.9578,0.4776,0.0068,0.04643,0.4798,1319.256,0.4629,0.0068,0.08295,0.4703,2453576.992764,0.2884
2453578.0,1360.9583,0.4776,0.0068,0.05402,0.4806,1319.5142,0.463,0.0068,0.07829,0.4696,2453578.05346,0.2602
2453579.0,1360.9762,0.4776,0.0068,0.05585,0.4808,1319.7698,0.4631,0.0068,0.09038,0.4718,2453578.993341,0.2921
2453580.0,1361.0448,0.4776,0.0068,0.05905,0.4812,1320.0822,0.4632,0.0068,0.1122,0.4766,2453579.925689,0.2495
2453581.0,1361.0999,0.4776,0.0068,0.04684,0.4799,1320.4495,0.4633,0.0068,0.08031,0.4703,2453581.061735,0.2643
2453582.0,1361.0321,0.4776,0.0068,0.05769,0.4811,1320.6545,0.4634,0.0068,0.07482,0.4694,2453581.99793,0.2935
2453583.0,1361.0003,0.4776,0.0068,0.05668,0.4809,1320.9247,0.4635,0.0068,0.113,0.4771,2453582.99521,0.3067
2453584.0,1361.026,0.4776,0.0068,0.05327,0.4805,1321.2654,0.4636,0.0068,0.1222,0.4795,2453583.996383,0.301
2453585.0,1360.9449,0.4776,0.0068,0.0543,0.4806,1321.539,0.4637,0.0068,0.1002,0.4744,2453585.06587,0.2569
2453586.0,1360.8796,0.4775,0.0068,0.05992,0.4813,1321.8033,0.4638,0.0068,0.0915,0.4728,2453586.018636,0.2758
2453587.0,1360.8437,0.4775,0.0068,0.05849,0.4811,1322.0746,0.4639,0.0068,0.07316,0.4696,2453586.87718,0.2384
2453588.0,1360.6794,0.4775,0.0068,0.05522,0.4806,1322.3328,0.464,0.0068,0.09188,0.473,2453588.003023,0.2927
2453589.0,1360.6438,0.4774,0.0068,0.04725,0.4798,1322.6658,0.4641,0.0068,0.1383,0.4843,2453588.956245,0.2919
2453590.0,1360.6896,0.4775,0.0068,0.04764,0.4798,1323.1287,0.4643,0.0068,0.1427,0.4857,2453590.002951,0.294
2453591.0,1360.7513,0.4775,0.0068,0.05063,0.4802,1323.6127,0.4645,0.0068,0.1476,0.4873,2453591.027234,0.2987
2453592.0,1360.7998,0.4775,0.0068,0.04762,0.4799,1324.1032,0.4646,0.0068,0.1124,0.478,2453592.06379,0.2586
2453593.0,1360.7826,0.4775,0.0068,0.05688,0.4809,1324.5174,0.4648,0.0068,0.1322,0.4832,2453593.041645,0.2934
2453594.0,1360.7936,0.4775,0.0068,0.05058,0.4802,1324.9579,0.4649,0.0068,0.1322,0.4834,2453593.991218,0.2854
2453595.0,1360.7745,0.4775,0.0068,0.05535,0.4807,1325.3998,0.4651,0.0068,0.1413,0.4861,2453594.983982,0.2999
2453596.0,1360.6914,0.4775,0.0068,0.05244,0.4803,1325.7944,0.4652,0.0068,0.1299,0.483,2453595.986107,0.2854
2453597.0,1360.6052,0.4774,0.0068,0.05289,0.4804,1326.2037,0.4654,0.0068,0.1355,0.4847,2453597.003982,0.2896
2453598.0,1360.5809,0.4774,0.0068,0.05199,0.4802,1326.6778,0.4655,0.0068,0.1677,0.4948,2453598.012408,0.2865
2453599.0,1360.6034,0.4774,0.0068,0.04998,0.48,1327.228,0.4657,0.0068,0.1551,0.4909,2453599.065005,0.2592
2453600.0,1360.7049,0.4775,0.0068,0.05735,0.4809,1327.8179,0.4659,0.0068,0.1841,0.501,2453600.029562,0.2983
2453601.0,1360.7991,0.4775,0.0068,0.05081,0.4802,1328.411,0.4661,0.0068,0.1617,0.4934,2453601.002711,0.2992
2453602.0,1360.6608,0.4775,0.0068,0.07308,0.483,1328.7939,0.4663,0.0068,0.1176,0.4809,2453601.998202,0.301
2453603.0,1360.5803,0.4774,0.0068,0.05081,0.4801,1329.2465,0.4664,0.0068,0.1686,0.496,2453603.008799,0.2885
2453604.0,1360.6954,0.4775,0.0068,0.05528,0.4807,1329.8791,0.4667,0.0068,0.1788,0.4997,2453603.988972,0.2845
2453605.0,1360.6708,0.4775,0.0068,0.05137,0.4802,1330.3965,0.4668,0.0068,0.138,0.4868,2453604.99861,0.2798
2453606.0,1360.7221,0.4775,0.0068,0.07799,0.4838,1331.0036,0.467,0.0068,0.2136,0.5136,2453606.02584,0.2799
2453607.0,1360.8651,0.4775,0.0068,0.08372,0.4848,1331.674,0.4673,0.0068,0.2261,0.5191,2453606.992767,0.292
2453608.0,1361.0512,0.4776,0.0068,0.07706,0.4838,1332.4179,0.4675,0.0068,0.2468,0.5287,2453608.00319,0.3335
2453609.0,1361.1652,0.4776,0.0068,0.05123,0.4804,1333.1009,0.4678,0.0068,0.1861,0.5034,2453609.016854,0.2824
2453610.0,1361.2209,0.4777,0.0068,0.0436,0.4796,1333.7178,0.468,0.0068,0.1732,0.499,2453609.999195,0.2868
2453611.0,1361.2767,0.4777,0.0068,0.04719,0.48,1334.3488,0.4682,0.0068,0.1635,0.4959,2453610.991068,0.2881
2453612.0,1361.2161,0.4777,0.0068,0.05167,0.4804,1334.886,0.4684,0.0068,0.1631,0.496,2453612.001071,0.2917
2453613.0,1361.0758,0.4776,0.0068,0.06313,0.4818,1335.382,0.4686,0.0068,0.1298,0.4862,2453613.055889,0.2652
